Date,Total Profit,Value
2000-12-26,"(-357504.756, [nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'BUY', nan, 'HOLD', nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, nan, nan, 'HOLD', 'HOLD', 'HOLD', nan, 'SELL', nan, nan], ['CLN', 'GCZ', 'KCN', 'LCZ', 'LHN', 'SMN', 'SMZ', 'SN', 'SX'])",-357504.756
2000-12-27,"(-393892.306, [nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, nan, nan, 'HOLD', 'HOLD', 'SELL', nan, nan, nan, nan], ['CLN', 'GCZ', 'KCN', 'LCZ', 'LHN', 'SMN', 'SMZ', 'SN'])",-393892.306
2000-12-28,"(-394348.341, [nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'SELL', nan, nan, nan, nan, 'BUY', 'HOLD', nan, nan, nan, nan, 'SELL', 'SELL', nan, nan, nan, nan, nan], ['CLN', 'GCZ', 'KCN', 'LCZ', 'LHN', 'SMN', 'SMZ'])",-394348.341
2000-12-29,"(-395767.1847, [nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'SELL', nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLN', 'GCZ', 'KCN', 'LHN'])",-395767.1847
2001-01-02,"(-396704.2785, [nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, 'HOLD', 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLN', 'KCN', 'LHN', 'LHZ'])",-396704.2785
2001-01-03,"(-397075.7031, [nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'BUY', 'BUY', nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan], ['CLN', 'KCN', 'LHN', 'LHZ', 'SBV'])",-397075.7031
2001-01-04,"(-396880.01170000003, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'SELL', nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan], ['KCN', 'LHZ', 'SBV'])",-396880.01170000003
2001-01-05,"(-396557.0897, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'SELL', nan, 'BUY', nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan], ['KCN', 'LCZ', 'LHZ', 'SBV'])",-396557.0897
2001-01-08,"(-395156.1897, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan], ['KCN', 'LCZ', 'SBV'])",-395156.1897
2001-01-09,"(-395983.9397, [nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan], ['CLN', 'KCN', 'LCZ', 'SBV'])",-395983.9397
2001-01-10,"(-397458.6897, [nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan], ['CLN', 'KCN', 'LCZ', 'SBV'])",-397458.6897
2001-01-11,"(-396621.6397, [nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan], ['CLN', 'KCN', 'LCZ', 'SBV'])",-396621.6397
2001-01-12,"(-397743.6397, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan], ['KCN', 'SBV'])",-397743.6397
2001-01-16,"(-398132.556, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'SELL', nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan], ['KCN', 'LCZ', 'SBV'])",-398132.556
2001-01-17,"(-397737.5064, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan], ['LCZ', 'SBV'])",-397737.5064
2001-01-18,"(-397708.73360000004, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan], ['LCZ', 'SBV'])",-397708.73360000004
2001-01-19,"(-397692.4911, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'LCZ', 'SIZ'])",-397692.4911
2001-01-22,"(-397464.0611, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'LCZ', 'SIZ'])",-397464.0611
2001-01-23,"(-398100.17110000004, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'LCZ', 'SIZ'])",-398100.17110000004
2001-01-24,"(-395538.1786, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCZ', 'LCZ', 'SIZ'])",-395538.1786
2001-01-25,"(-395869.4755, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCZ', 'LCZ', 'SIZ'])",-395869.4755
2001-01-26,"(-395596.9755, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'SELL', nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCZ', 'LCZ', 'SIZ'])",-395596.9755
2001-01-29,"(-395751.9755, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'LCZ', 'SIZ'])",-395751.9755
2001-01-30,"(-396914.1455, [nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'LCZ', 'SIZ'])",-396914.1455
2001-01-31,"(-397797.1768, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'SELL', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'KCN', 'LCZ', 'SIZ'])",-397797.1768
2001-02-01,"(-400369.6768, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'KCN', 'LCZ', 'SIZ'])",-400369.6768
2001-02-02,"(-401617.1743, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'KCN', 'LCZ', 'SIZ'])",-401617.1743
2001-02-05,"(-402179.0243, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan], ['KCN', 'LCZ', 'SIZ'])",-402179.0243
2001-02-06,"(-401499.7243, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'KCN', 'LCZ'])",-401499.7243
2001-02-07,"(-401483.9773, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CLZ', 'DXZ', 'KCN'])",-401483.9773
2001-02-08,"(-400196.5677, ['SELL', nan, nan, 'BUY', nan, 'BUY', nan, nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CCZ', 'CLZ', 'DXZ', 'KCN'])",-400196.5677
2001-02-09,"(-400830.6564, [nan, nan, nan, 'SELL', nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCZ', 'CLZ', 'DXZ', 'KCN', 'LCZ'])",-400830.6564
2001-02-12,"(-401824.4064, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCN', 'LCZ'])",-401824.4064
2001-02-13,"(-399963.5627, [nan, nan, nan, 'BUY', nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCZ', 'CLZ', 'DXZ', 'KCN'])",-399963.5627
2001-02-14,"(-401140.4158, [nan, nan, nan, 'BUY', nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCZ', 'CLZ', 'DXZ', 'KCN'])",-401140.4158
2001-02-15,"(-401688.822, [nan, nan, nan, 'BUY', nan, 'SELL', nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCZ', 'CLZ', 'DXZ', 'KCN', 'LCZ'])",-401688.822
2001-02-16,"(-399013.822, [nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCZ', 'DXZ', 'KCN', 'LCZ'])",-399013.822
2001-02-20,"(-399481.322, [nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCZ', 'DXZ', 'KCN', 'LCZ'])",-399481.322
2001-02-21,"(-396784.28390000004, [nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCZ', 'DXZ', 'KCN', 'LCZ'])",-396784.28390000004
2001-02-22,"(-389982.4308, [nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCZ', 'DXZ'])",-389982.4308
2001-02-23,"(-391853.6808, [nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCZ', 'DXZ'])",-391853.6808
2001-02-26,"(-392198.1452, [nan, nan, nan, 'BUY', nan, 'BUY', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCZ', 'CLZ', 'DXZ'])",-392198.1452
2001-02-27,"(-392243.8227, [nan, nan, nan, 'SELL', nan, 'SELL', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCZ', 'CLZ', 'DXZ'])",-392243.8227
2001-02-28,"(-392680.8443, ['BUY', nan, nan, 'BUY', nan, 'BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CCZ', 'CLZ', 'DXZ'])",-392680.8443
2001-03-01,"(-393097.85, ['BUY', nan, nan, 'BUY', nan, 'SELL', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CCZ', 'CLZ', 'DXZ'])",-393097.85
2001-03-02,"(-393348.18350000004, ['BUY', nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CCZ'])",-393348.18350000004
2001-03-05,"(-393354.39910000004, ['HOLD', nan, nan, 'BUY', nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CCZ', 'CLZ'])",-393354.39910000004
2001-03-06,"(-393769.6241, ['HOLD', nan, nan, 'SELL', nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CCZ', 'CLZ'])",-393769.6241
2001-03-07,"(-393228.9241, ['HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CLZ'])",-393228.9241
2001-03-08,"(-393982.93909999996, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CLZ', 'DXZ'])",-393982.93909999996
2001-03-09,"(-394697.8716, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CLZ', 'DXZ'])",-394697.8716
2001-03-12,"(-395513.8466, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'SX'])",-395513.8466
2001-03-13,"(-405495.9341, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'DXZ', 'GCZ', 'SX'])",-405495.9341
2001-03-14,"(-454241.4634, ['HOLD', nan, 'SELL', nan, nan, 'SELL', nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan], ['BON', 'CCN', 'CLZ', 'DXZ', 'GCZ', 'SX'])",-454241.4634
2001-03-15,"(-454532.23589999997, ['HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan], ['BON', 'CCN', 'DXZ', 'GCZ', 'SUCZ'])",-454532.23589999997
2001-03-16,"(-454954.4409, ['SELL', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan], ['BON', 'CCN', 'DXZ', 'SUCZ'])",-454954.4409
2001-03-19,"(-454823.1909, [nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCN', 'DXZ'])",-454823.1909
2001-03-20,"(-456129.4209, ['BUY', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CCN', 'DXZ'])",-456129.4209
2001-03-21,"(-453621.1119, ['BUY', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CCN', 'DXZ'])",-453621.1119
2001-03-22,"(-453640.2901, ['BUY', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CCN', 'DXZ', 'KCN'])",-453640.2901
2001-03-23,"(-455475.0984, ['SELL', nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'CCN', 'DXZ', 'KCN'])",-455475.0984
2001-03-26,"(-457207.5984, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'KCN'])",-457207.5984
2001-03-27,"(-456633.8484, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'KCN'])",-456633.8484
2001-03-28,"(-455798.81940000004, ['BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'DXZ', 'KCN'])",-455798.81940000004
2001-03-29,"(-455039.5044, ['BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'DXZ', 'KCN'])",-455039.5044
2001-03-30,"(-453289.8804, ['SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['BON', 'DXZ', 'KCN'])",-453289.8804
2001-04-02,"(-453222.3804, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'KCN'])",-453222.3804
2001-04-03,"(-455434.8804, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'KCN'])",-455434.8804
2001-04-04,"(-452814.32039999997, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'KCN'])",-452814.32039999997
2001-04-05,"(-452720.57039999997, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['KCN'])",-452720.57039999997
2001-04-06,"(-452345.57039999997, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['KCN'])",-452345.57039999997
2001-04-09,"(-452176.82039999997, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['KCN'])",-452176.82039999997
2001-04-10,"(-452120.57039999997, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['KCN'])",-452120.57039999997
2001-04-11,"(-452130.8754, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'KCN'])",-452130.8754
2001-04-12,"(-452177.3504, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCN'])",-452177.3504
2001-04-16,"(-451623.06039999996, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'SELL', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCN'])",-451623.06039999996
2001-04-17,"(-450278.5279, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCN'])",-450278.5279
2001-04-18,"(-450883.9779, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCN'])",-450883.9779
2001-04-19,"(-452638.36730000004, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCN'])",-452638.36730000004
2001-04-20,"(-456400.24230000004, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'SELL', 'BUY', nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'GCZ', 'KCN', 'SIZ'])",-456400.24230000004
2001-04-23,"(-460343.4498, [nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, 'BUY', nan, 'HOLD', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ', 'KCN', 'LCZ', 'SIZ'])",-460343.4498
2001-04-24,"(-458011.99789999996, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'BUY', nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ', 'KCN', 'LCZ', 'SIZ'])",-458011.99789999996
2001-04-25,"(-459595.02650000004, [nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ', 'LCZ', 'SBV', 'SIZ'])",-459595.02650000004
2001-04-26,"(-461058.7077, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'SELL', nan, 'SELL', nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', 'SELL', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ', 'KCN', 'LCZ', 'SBV', 'SIZ'])",-461058.7077
2001-04-27,"(-461517.6773, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'BUY', nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, 'SELL', nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ', 'KCN', 'LCZ', 'LHZ', 'SBV'])",-461517.6773
2001-04-30,"(-458862.211, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', 'BUY', nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'GCZ', 'KCN', 'LCZ', 'LHZ', 'SBV'])",-458862.211
2001-05-01,"(-457585.7266, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, 'BUY', nan, nan, nan, 'HOLD', nan, 'HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'GCZ', 'KCZ', 'LCZ', 'LHZ', 'SBV'])",-457585.7266
2001-05-02,"(-458341.3828, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', 'HOLD', nan, nan, 'SELL', nan, nan, nan, 'HOLD', nan, 'HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'GCZ', 'KCZ', 'LCZ', 'LHZ', 'SBV'])",-458341.3828
