Date,Total Profit,Contract Codes,Contract Code
2018-05-30,228820.425,"['BON', 'CTZ']","BON, CTZ"
2018-05-31,231190.425,"['BON', 'CTZ']","BON, CTZ"
2018-06-01,233350.425,"['BON', 'CTZ']","BON, CTZ"
2018-06-04,229090.425,['CTZ'],CTZ
2018-06-05,223210.425,['CTZ'],CTZ
2018-06-06,227920.425,['CTZ'],CTZ
2018-06-07,234640.425,['CTZ'],CTZ
2018-06-08,234070.425,['CTZ'],CTZ
2018-06-11,231310.425,['CTZ'],CTZ
2018-06-12,234970.425,['CTZ'],CTZ
2018-06-13,235060.425,['CTZ'],CTZ
2018-06-14,235150.425,['CTZ'],CTZ
2018-06-15,225820.425,['CTZ'],CTZ
2018-06-18,225168.33,['CTZ'],CTZ
2018-06-19,106691.262,[],
2018-06-20,106691.262,[],
2018-06-21,106691.262,[],
2018-06-22,106691.262,[],
2018-06-25,106691.262,[],
2018-06-26,106691.262,[],
2018-06-27,106691.262,[],
2018-06-28,106691.262,[],
2018-06-29,106691.262,[],
2018-07-02,106691.262,[],
2018-07-03,106691.262,[],
2018-07-05,106691.262,[],
2018-07-06,106691.262,[],
2018-07-09,106691.262,[],
2018-07-10,106691.262,[],
2018-07-11,106691.262,[],
2018-07-12,106691.262,[],
2018-07-13,106691.262,[],
2018-07-16,106691.262,[],
2018-07-17,106691.262,[],
2018-07-18,106691.262,[],
2018-07-19,106691.262,[],
2018-07-20,106691.262,[],
2018-07-23,106691.262,[],
2018-07-24,106691.262,[],
2018-07-25,106691.262,[],
2018-07-26,106691.262,[],
2018-07-27,106691.262,[],
2018-07-30,106691.262,[],
2018-07-31,106691.262,[],
2018-08-01,106691.262,[],
2018-08-02,106691.262,[],
2018-08-03,106691.262,[],
2018-08-06,106691.262,[],
2018-08-07,106691.262,[],
2018-08-08,106691.262,[],
2018-08-09,106691.262,[],
2018-08-10,106691.262,[],
2018-08-13,106691.262,[],
2018-08-14,106691.262,[],
2018-08-15,106691.262,[],
2018-08-16,106691.262,[],
2018-08-17,106691.262,[],
2018-08-20,106691.262,[],
2018-08-21,106691.262,[],
2018-08-22,106691.262,[],
2018-08-23,106691.262,[],
2018-08-24,106691.262,[],
2018-08-27,106691.262,[],
2018-08-28,106691.262,[],
2018-08-29,106691.262,[],
2018-08-30,106691.262,[],
2018-08-31,106691.262,[],
2018-09-04,106691.262,[],
2018-09-05,106691.262,[],
2018-09-06,106691.262,[],
2018-09-07,106691.262,[],
2018-09-10,106691.262,[],
2018-09-11,106691.262,[],
2018-09-12,106691.262,[],
2018-09-13,106691.262,[],
2018-09-14,106691.262,[],
2018-09-17,106691.262,[],
2018-09-18,106691.262,[],
2018-09-19,106691.262,[],
2018-09-20,106691.262,[],
2018-09-21,106691.262,[],
2018-09-24,106691.262,[],
2018-09-25,106691.262,[],
2018-09-26,106691.262,[],
2018-09-27,106928.301,['BON'],BON
2018-09-28,106715.229,['BON'],BON
2018-10-01,107180.178,['BON'],BON
2018-10-02,108440.178,['BON'],BON
2018-10-03,108944.178,['BON'],BON
2018-10-04,108152.178,['BON'],BON
2018-10-05,107468.178,['BON'],BON
2018-10-08,108224.178,['BON'],BON
2018-10-09,106964.178,['BON'],BON
2018-10-10,106972.872,['BON'],BON
2018-10-11,106972.872,[],
2018-10-12,106972.872,[],
2018-10-15,107149.728,['BON'],BON
2018-10-16,106960.467,['BON'],BON
2018-10-17,106813.248,['BON'],BON
2018-10-18,104761.248,['BON'],BON
2018-10-19,104986.077,['BON'],BON
2018-10-22,104986.077,[],
2018-10-23,104986.077,[],
2018-10-24,104986.077,[],
2018-10-25,104986.077,[],
2018-10-26,104986.077,[],
2018-10-29,104986.077,[],
2018-10-30,104986.077,[],
2018-10-31,104986.077,[],
2018-11-01,104986.077,[],
2018-11-02,104986.077,[],
2018-11-05,104986.077,[],
2018-11-06,104986.077,[],
2018-11-07,104986.077,[],
2018-11-08,104986.077,[],
2018-11-09,104986.077,[],
2018-11-12,104986.077,[],
2018-11-13,104986.077,[],
2018-11-14,104986.077,[],
2018-11-15,104986.077,[],
2018-11-16,104986.077,[],
2018-11-19,104986.077,[],
2018-11-20,104986.077,[],
2018-11-21,104986.077,[],
2018-11-23,104986.077,[],
2018-11-26,104986.077,[],
2018-11-27,104986.077,[],
2018-11-28,104986.077,[],
2018-11-29,104986.077,[],
2018-11-30,104986.077,[],
2018-12-03,104986.077,[],
2018-12-04,104986.077,[],
2018-12-05,104953.2,['BON'],BON
2018-12-06,104866.35,['BON'],BON
2018-12-07,104929.476,['BON'],BON
2018-12-10,105073.476,['BON'],BON
2018-12-11,105757.476,['BON'],BON
2018-12-12,106009.476,['BON'],BON
2018-12-13,105253.476,['BON'],BON
2018-12-14,104137.476,['BON'],BON
2018-12-17,104111.088,['BON'],BON
2018-12-18,104111.088,[],
2018-12-19,104111.088,[],
2018-12-20,104111.088,[],
2018-12-21,104111.088,[],
2018-12-24,104111.088,[],
2018-12-26,104111.088,[],
2018-12-27,104111.088,[],
2018-12-28,104111.088,[],
2018-12-31,104111.088,[],
2019-01-02,104111.088,[],
2019-01-03,104111.088,[],
2019-01-04,104111.088,[],
2019-01-07,104111.088,[],
2019-01-08,104111.088,[],
2019-01-09,104111.088,[],
2019-01-10,104111.088,[],
2019-01-11,104111.088,[],
2019-01-14,104111.088,[],
2019-01-15,104111.088,[],
2019-01-16,104111.088,[],
2019-01-17,104111.088,[],
2019-01-18,104111.088,[],
2019-01-22,104111.088,[],
2019-01-23,104111.088,[],
2019-01-24,104111.088,[],
2019-01-25,104360.025,['BON'],BON
2019-01-28,104686.833,['BON'],BON
2019-01-29,104383.572,['BON'],BON
2019-01-30,105499.572,['BON'],BON
2019-01-31,104563.572,['BON'],BON
2019-02-01,103555.572,['BON'],BON
2019-02-04,104383.572,['BON'],BON
2019-02-05,105247.572,['BON'],BON
2019-02-06,107083.572,['BON'],BON
2019-02-07,106867.572,['BON'],BON
2019-02-08,107083.572,['BON'],BON
2019-02-11,104887.572,['BON'],BON
2019-02-12,104859.78,['BON'],BON
2019-02-13,104694.498,['BON'],BON
2019-02-14,104667.303,['BON'],BON
2019-02-15,104667.303,[],
2019-02-19,104667.303,[],
2019-02-20,104667.303,[],
2019-02-21,104667.303,[],
2019-02-22,104693.961,['BON'],BON
2019-02-25,104372.553,['BON'],BON
2019-02-26,103805.22,['BON'],BON
2019-02-27,103777.554,['BON'],BON
2019-02-28,103777.554,[],
2019-03-01,103777.554,[],
2019-03-04,103777.554,[],
2019-03-05,103777.554,[],
2019-03-06,103777.554,[],
2019-03-07,103777.554,[],
2019-03-08,103777.554,[],
2019-03-11,103777.554,[],
2019-03-12,103777.554,[],
2019-03-13,103777.554,[],
2019-03-14,103777.554,[],
2019-03-15,103777.554,[],
2019-03-18,103777.554,[],
2019-03-19,103777.554,[],
2019-03-20,103777.554,[],
2019-03-21,103777.554,[],
2019-03-22,103777.554,[],
2019-03-25,103777.554,[],
2019-03-26,103777.554,[],
2019-03-27,103777.554,[],
2019-03-28,103777.554,[],
2019-03-29,103777.554,[],
2019-04-01,103777.554,[],
2019-04-02,103777.554,[],
2019-04-03,103777.554,[],
2019-04-04,103777.554,[],
2019-04-05,103777.554,[],
2019-04-08,103777.554,[],
2019-04-09,103777.554,[],
2019-04-10,103777.554,[],
2019-04-11,103777.554,[],
2019-04-12,103777.554,[],
2019-04-15,103777.554,[],
2019-04-16,103777.554,[],
2019-04-17,103777.554,[],
2019-04-18,103777.554,[],
2019-04-22,103777.554,[],
2019-04-23,103777.554,[],
2019-04-24,103777.554,[],
2019-04-25,103777.554,[],
2019-04-26,103777.554,[],
2019-04-29,103777.554,[],
2019-04-30,103777.554,[],
2019-05-01,103777.554,[],
2019-05-02,103777.554,[],
2019-05-03,103777.554,[],
2019-05-06,103777.554,[],
2019-05-07,103777.554,[],
2019-05-08,103777.554,[],
2019-05-09,103777.554,[],
2019-05-10,103777.554,[],
2019-05-13,103777.554,[],
2019-05-14,103777.554,[],
2019-05-15,103777.554,[],
2019-05-16,103777.554,[],
2019-05-17,103777.554,[],
2019-05-20,103777.554,[],
2019-05-21,103777.554,[],
2019-05-22,103777.554,[],
2019-05-23,103777.554,[],
2019-05-24,103777.554,[],
2019-05-28,103777.554,[],
2019-05-29,103777.554,[],
2019-05-30,103777.554,[],
2019-05-31,103777.554,[],
2019-06-03,103777.554,[],
2019-06-04,103777.554,[],
2019-06-05,103777.554,[],
2019-06-06,103777.554,[],
2019-06-07,103777.554,[],
2019-06-10,103777.554,[],
2019-06-11,103777.554,[],
2019-06-12,103777.554,[],
2019-06-13,103777.554,[],
2019-06-14,103475.124,['BON'],BON
2019-06-17,103922.751,['BON'],BON
2019-06-18,104130.246,['BON'],BON
2019-06-19,104274.246,['BON'],BON
2019-06-20,105066.246,['BON'],BON
2019-06-21,104526.246,['BON'],BON
2019-06-24,104202.246,['BON'],BON
2019-06-25,102942.246,['BON'],BON
2019-06-26,102953.028,['BON'],BON
2019-06-27,102953.028,[],
2019-06-28,102953.028,[],
2019-07-01,102953.028,[],
2019-07-02,102953.028,[],
2019-07-03,102953.028,[],
2019-07-05,102953.028,[],
2019-07-08,102953.028,[],
2019-07-09,102953.028,[],
2019-07-10,102953.028,[],
2019-07-11,102953.028,[],
2019-07-12,102953.028,[],
2019-07-15,102953.028,[],
2019-07-16,102953.028,[],
2019-07-17,102953.028,[],
2019-07-18,102953.028,[],
2019-07-19,102953.028,[],
2019-07-22,102953.028,[],
2019-07-23,102953.028,[],
2019-07-24,102953.028,[],
2019-07-25,102953.028,[],
2019-07-26,102953.028,[],
2019-07-29,102953.028,[],
2019-07-30,102953.028,[],
2019-07-31,102953.028,[],
2019-08-01,102953.028,[],
2019-08-02,102953.028,[],
2019-08-05,102953.028,[],
2019-08-06,102953.028,[],
2019-08-07,102953.028,[],
2019-08-08,102953.028,[],
2019-08-09,102953.028,[],
2019-08-12,102953.028,[],
2019-08-13,102637.689,['BON'],BON
2019-08-14,102592.479,['BON'],BON
2019-08-15,102373.293,['BON'],BON
2019-08-16,102553.293,['BON'],BON
2019-08-19,100969.293,['BON'],BON
2019-08-20,101032.14,['BON'],BON
2019-08-21,101032.14,[],
2019-08-22,101032.14,[],
2019-08-23,101032.14,[],
2019-08-26,101032.14,[],
2019-08-27,101032.14,[],
2019-08-28,101032.14,[],
2019-08-29,101032.14,[],
2019-08-30,101032.14,[],
2019-09-03,101032.14,[],
2019-09-04,101032.14,[],
2019-09-05,101032.14,[],
2019-09-06,101032.14,[],
2019-09-09,101032.14,[],
2019-09-10,101032.14,[],
2019-09-11,101032.14,[],
2019-09-12,101032.14,[],
2019-09-13,101032.14,[],
2019-09-16,101032.14,[],
2019-09-17,101032.14,[],
2019-09-18,100992.801,['BON'],BON
2019-09-19,100983.483,['BON'],BON
2019-09-20,100104.213,['BON'],BON
2019-09-23,100148.7,['BON'],BON
2019-09-24,100148.7,[],
2019-09-25,100148.7,[],
2019-09-26,100148.7,[],
2019-09-27,100148.7,[],
2019-09-30,100148.7,[],
2019-10-01,100148.7,[],
2019-10-02,100148.7,[],
2019-10-03,100148.7,[],
2019-10-04,100148.7,[],
2019-10-07,100148.7,[],
2019-10-08,100148.7,[],
2019-10-09,100097.439,['BON'],BON
2019-10-10,100250.238,['BON'],BON
2019-10-11,100706.238,['BON'],BON
2019-10-14,100684.887,['BON'],BON
2019-10-15,101908.887,['BON'],BON
2019-10-16,102088.887,['BON'],BON
2019-10-17,225397.205,"['BON', 'CTZ']","BON, CTZ"
2019-10-18,225445.905,"['BON', 'CTZ']","BON, CTZ"
2019-10-21,224514.6075,"['BON', 'CTZ']","BON, CTZ"
2019-10-22,224844.6075,"['BON', 'CTZ']","BON, CTZ"
2019-10-23,225684.6075,"['BON', 'CTZ']","BON, CTZ"
2019-10-24,224784.6075,"['BON', 'CTZ']","BON, CTZ"
2019-10-25,225534.6075,"['BON', 'CTZ']","BON, CTZ"
2019-10-28,225204.6075,"['BON', 'CTZ']","BON, CTZ"
2019-10-29,224994.6075,"['BON', 'CTZ']","BON, CTZ"
2019-10-30,227934.6075,"['BON', 'CTZ']","BON, CTZ"
2019-10-31,224154.6075,"['BON', 'CTZ']","BON, CTZ"
2019-11-01,224136.2625,"['BON', 'CTZ']","BON, CTZ"
2019-11-04,107380.887,['BON'],BON
2019-11-05,106336.887,['BON'],BON
2019-11-06,106876.887,['BON'],BON
2019-11-07,105760.887,['BON'],BON
2019-11-08,224305.175,"['BON', 'CTZ']","BON, CTZ"
2019-11-11,223934.0325,"['BON', 'CTZ']","BON, CTZ"
2019-11-12,223711.9825,"['BON', 'CTZ']","BON, CTZ"
2019-11-13,223405.7825,"['BON', 'CTZ']","BON, CTZ"
2019-11-14,223369.7375,['CTZ'],CTZ
2019-11-15,104292.006,[],
2019-11-18,223008.5125,['CTZ'],CTZ
2019-11-19,222812.55,['CTZ'],CTZ
2019-11-20,104420.394,['BON'],BON
2019-11-21,103810.707,['BON'],BON
2019-11-22,103767.651,['BON'],BON
2019-11-25,103767.651,[],
2019-11-26,103767.651,[],
2019-11-27,103767.651,[],
2019-11-29,103767.651,[],
2019-12-02,103767.651,[],
2019-12-03,103767.651,[],
2019-12-04,103767.651,[],
2019-12-05,103767.651,[],
2019-12-06,103767.651,[],
2019-12-09,103767.651,[],
2019-12-10,103805.913,['BON'],BON
2019-12-11,103520.157,['BON'],BON
2019-12-12,104932.467,['BON'],BON
2019-12-13,106084.467,['BON'],BON
2019-12-16,108028.467,['BON'],BON
2019-12-17,110440.467,['BON'],BON
2019-12-18,109180.467,['BON'],BON
2019-12-19,110620.467,['BON'],BON
2019-12-20,110620.467,['BON'],BON
2019-12-23,110548.467,['BON'],BON
2019-12-24,110872.467,['BON'],BON
2019-12-26,112708.467,['BON'],BON
2019-12-27,114004.467,['BON'],BON
2019-12-30,115552.467,['BON'],BON
2019-12-31,113104.467,['BON'],BON
2020-01-02,223059.875,"['BON', 'CTZ']","BON, CTZ"
2020-01-03,223092.0875,"['BON', 'CTZ']","BON, CTZ"
2020-01-06,223529.25,"['BON', 'CTZ']","BON, CTZ"
2020-01-07,223499.25,"['BON', 'CTZ']","BON, CTZ"
2020-01-08,223409.25,"['BON', 'CTZ']","BON, CTZ"
2020-01-09,225119.25,"['BON', 'CTZ']","BON, CTZ"
2020-01-10,226229.25,"['BON', 'CTZ']","BON, CTZ"
2020-01-13,227009.25,"['BON', 'CTZ']","BON, CTZ"
2020-01-14,226319.25,['CTZ'],CTZ
2020-01-15,224669.25,['CTZ'],CTZ
2020-01-16,224459.25,['CTZ'],CTZ
2020-01-17,225899.25,['CTZ'],CTZ
2020-01-21,221489.25,['CTZ'],CTZ
2020-01-22,221136.225,['CTZ'],CTZ
2020-01-23,220603.2925,['CTZ'],CTZ
2020-01-24,220500.66,['CTZ'],CTZ
2020-01-27,112094.514,[],
2020-01-28,112094.514,[],
2020-01-29,112094.514,[],
2020-01-30,112094.514,[],
2020-01-31,112094.514,[],
2020-02-03,112094.514,[],
2020-02-04,112094.514,[],
2020-02-05,112094.514,[],
2020-02-06,112094.514,[],
2020-02-07,112094.514,[],
2020-02-10,112094.514,[],
2020-02-11,112094.514,[],
2020-02-12,112094.514,[],
2020-02-13,112094.514,[],
2020-02-14,112094.514,[],
2020-02-18,112094.514,[],
2020-02-19,112094.514,[],
2020-02-20,112094.514,[],
2020-02-21,112094.514,[],
2020-02-24,112094.514,[],
2020-02-25,112094.514,[],
2020-02-26,112094.514,[],
2020-02-27,112094.514,[],
2020-02-28,112094.514,[],
2020-03-02,112094.514,[],
2020-03-03,112094.514,[],
2020-03-04,112094.514,[],
2020-03-05,112094.514,[],
2020-03-06,112094.514,[],
2020-03-09,112094.514,[],
2020-03-10,112094.514,[],
2020-03-11,112094.514,[],
2020-03-12,112094.514,[],
2020-03-13,112094.514,[],
2020-03-16,112094.514,[],
2020-03-17,112094.514,[],
2020-03-18,112094.514,[],
2020-03-19,112094.514,[],
2020-03-20,112094.514,[],
2020-03-23,112094.514,[],
2020-03-24,112094.514,[],
2020-03-25,112094.514,[],
2020-03-26,112094.514,[],
2020-03-27,112094.514,[],
2020-03-30,112094.514,[],
2020-03-31,112094.514,[],
2020-04-01,112094.514,[],
2020-04-02,112094.514,[],
2020-04-03,112094.514,[],
2020-04-06,112094.514,[],
2020-04-07,112094.514,[],
2020-04-08,112094.514,[],
2020-04-09,112094.514,[],
2020-04-13,112094.514,[],
2020-04-14,112094.514,[],
2020-04-15,112094.514,[],
2020-04-16,112094.514,[],
2020-04-17,112094.514,[],
2020-04-20,112094.514,[],
2020-04-21,112094.514,[],
2020-04-22,112094.514,[],
2020-04-23,112094.514,[],
2020-04-24,220406.2025,['CTZ'],CTZ
2020-04-27,219741.78,['CTZ'],CTZ
2020-04-28,220682.4825,['CTZ'],CTZ
2020-04-29,223562.4825,['CTZ'],CTZ
2020-04-30,224282.4825,['CTZ'],CTZ
2020-05-01,220082.4825,['CTZ'],CTZ
2020-05-04,216242.4825,['CTZ'],CTZ
2020-05-05,216065.37,['CTZ'],CTZ
2020-05-06,112094.514,[],
2020-05-07,112094.514,[],
2020-05-08,112094.514,[],
2020-05-11,112094.514,[],
2020-05-12,112094.514,[],
2020-05-13,112094.514,[],
2020-05-14,112094.514,[],
2020-05-15,112094.514,[],
2020-05-18,112094.514,[],
2020-05-19,111942.315,['BON'],BON
2020-05-20,112270.194,['BON'],BON
2020-05-21,111878.019,['BON'],BON
2020-05-22,110186.019,['BON'],BON
2020-05-26,110341.953,['BON'],BON
2020-05-27,110561.787,['BON'],BON
2020-05-28,110319.516,['BON'],BON
2020-05-29,110317.311,['BON'],BON
2020-06-01,111109.311,['BON'],BON
2020-06-02,112333.311,['BON'],BON
2020-06-03,112045.311,['BON'],BON
2020-06-04,111901.311,['BON'],BON
2020-06-05,113053.311,['BON'],BON
2020-06-08,112909.311,['BON'],BON
2020-06-09,113377.311,['BON'],BON
2020-06-10,112549.311,['BON'],BON
2020-06-11,110749.311,['BON'],BON
2020-06-12,110724.561,['BON'],BON
2020-06-15,110724.561,[],
2020-06-16,110830.221,['BON'],BON
2020-06-17,110971.833,['BON'],BON
2020-06-18,110915.415,['BON'],BON
2020-06-19,112571.415,['BON'],BON
2020-06-22,111959.415,['BON'],BON
2020-06-23,111311.415,['BON'],BON
2020-06-24,109439.415,['BON'],BON
2020-06-25,109396.539,['BON'],BON
2020-06-26,109396.539,[],
2020-06-29,109396.539,[],
2020-06-30,109396.539,[],
2020-07-01,110549.358,"['BON', 'BON']","BON, BON"
2020-07-02,110270.475,['BON'],BON
2020-07-06,111890.475,['BON'],BON
2020-07-07,112970.475,['BON'],BON
2020-07-08,111998.475,['BON'],BON
2020-07-09,110882.475,['BON'],BON
2020-07-10,110675.898,['BON'],BON
2020-07-13,109580.172,[],
2020-07-14,109580.172,[],
2020-07-15,109580.172,[],
2020-07-16,109580.172,[],
2020-07-17,109580.172,[],
2020-07-20,110534.502,['BON'],BON
2020-07-21,110705.178,['BON'],BON
2020-07-22,110425.815,['BON'],BON
2020-07-23,109705.815,['BON'],BON
2020-07-24,109813.815,['BON'],BON
2020-07-27,109237.815,['BON'],BON
2020-07-28,108193.815,['BON'],BON
2020-07-29,108184.392,['BON'],BON
2020-07-30,108184.392,[],
2020-07-31,108481.176,['BON'],BON
2020-08-03,108993.726,['BON'],BON
2020-08-04,108438.192,['BON'],BON
2020-08-05,108618.192,['BON'],BON
2020-08-06,108942.192,['BON'],BON
2020-08-07,106998.192,['BON'],BON
2020-08-10,106736.328,['BON'],BON
2020-08-11,106736.328,[],
2020-08-12,106736.328,[],
2020-08-13,106558.785,['BON'],BON
2020-08-14,106417.326,['BON'],BON
2020-08-17,107193.852,['BON'],BON
2020-08-18,108561.852,['BON'],BON
2020-08-19,108993.852,['BON'],BON
2020-08-20,107517.852,['BON'],BON
2020-08-21,108093.852,['BON'],BON
2020-08-24,108705.852,['BON'],BON
2020-08-25,110217.852,['BON'],BON
2020-08-26,110937.852,['BON'],BON
2020-08-27,114069.852,['BON'],BON
2020-08-28,113061.852,['BON'],BON
2020-08-31,112017.852,['BON'],BON
2020-09-01,111981.852,['BON'],BON
2020-09-02,114429.852,['BON'],BON
2020-09-03,113673.852,['BON'],BON
2020-09-04,112341.852,['BON'],BON
2020-09-08,114429.852,['BON'],BON
2020-09-09,113961.852,['BON'],BON
2020-09-10,113961.852,['BON'],BON
2020-09-11,115473.852,['BON'],BON
2020-09-14,117021.852,['BON'],BON
2020-09-15,116445.852,['BON'],BON
2020-09-16,118389.852,['BON'],BON
2020-09-17,118461.852,['BON'],BON
2020-09-18,118137.852,['BON'],BON
2020-09-21,115617.852,['BON'],BON
2020-09-22,115479.081,['BON'],BON
2020-09-23,115479.081,[],
2020-09-24,115479.081,[],
2020-09-25,115479.081,[],
2020-09-28,115479.081,[],
2020-09-29,115479.081,[],
2020-09-30,115479.081,[],
2020-10-01,115479.081,[],
2020-10-02,115479.081,[],
2020-10-05,115479.081,[],
2020-10-06,115479.081,[],
2020-10-07,115479.081,[],
2020-10-08,115479.081,[],
2020-10-09,115479.081,[],
2020-10-12,115479.081,[],
2020-10-13,115479.081,[],
2020-10-14,115479.081,[],
2020-10-15,115018.935,['BON'],BON
2020-10-16,114991.023,['BON'],BON
2020-10-19,216627.87,['CTZ'],CTZ
2020-10-20,216565.1275,['CTZ'],CTZ
2020-10-21,216682.425,['CTZ'],CTZ
2020-10-22,219382.425,['CTZ'],CTZ
2020-10-23,217432.425,['CTZ'],CTZ
2020-10-26,219892.425,['CTZ'],CTZ
2020-10-27,219652.425,"['BON', 'CTZ']","BON, CTZ"
2020-10-28,214072.425,"['BON', 'CTZ']","BON, CTZ"
2020-10-29,213989.8125,"['BON', 'CTZ']","BON, CTZ"
2020-10-30,114063.231,[],
2020-11-02,114063.231,[],
2020-11-03,114063.231,[],
2020-11-04,214112.325,['CTZ'],CTZ
2020-11-05,213904.7525,['CTZ'],CTZ
2020-11-06,211747.2525,['CTZ'],CTZ
2020-11-09,211755.7575,"['BON', 'CTZ']","BON, CTZ"
2020-11-10,114756.294,['BON'],BON
2020-11-11,116113.62,['BON'],BON
2020-11-12,115645.62,['BON'],BON
2020-11-13,115537.62,['BON'],BON
2020-11-16,116653.62,['BON'],BON
2020-11-17,116941.62,['BON'],BON
2020-11-18,119533.62,['BON'],BON
2020-11-19,120361.62,['BON'],BON
2020-11-20,120109.62,['BON'],BON
2020-11-23,121333.62,['BON'],BON
2020-11-24,119857.62,['BON'],BON
2020-11-25,119785.62,['BON'],BON
2020-11-27,121297.62,['BON'],BON
2020-11-30,118417.62,['BON'],BON
2020-12-01,118618.275,['BON'],BON
2020-12-02,118618.275,[],
2020-12-03,118618.275,[],
2020-12-04,118943.145,['BON'],BON
2020-12-07,118715.847,['BON'],BON
2020-12-08,117804.594,['BON'],BON
2020-12-09,117663.357,['BON'],BON
2020-12-10,117754.149,['BON'],BON
2020-12-11,117928.905,['BON'],BON
2020-12-14,118685.586,['BON'],BON
2020-12-15,119621.586,['BON'],BON
2020-12-16,118865.586,['BON'],BON
2020-12-17,121097.586,['BON'],BON
2020-12-18,211817.3225,"['BON', 'CTZ']","BON, CTZ"
2020-12-21,211029.2325,"['BON', 'CTZ']","BON, CTZ"
2020-12-22,211003.0475,"['BON', 'CTZ']","BON, CTZ"
2020-12-23,123221.586,['BON'],BON
2020-12-24,211184.7225,"['BON', 'CTZ']","BON, CTZ"
2020-12-28,211136.2325,"['BON', 'CTZ']","BON, CTZ"
2020-12-29,211482.7325,"['BON', 'CTZ']","BON, CTZ"
2020-12-30,214482.7325,"['BON', 'CTZ']","BON, CTZ"
2020-12-31,213762.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-04,215382.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-05,217482.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-06,217782.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-07,218202.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-08,217722.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-11,218952.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-12,220842.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-13,219552.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-14,219552.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-15,220212.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-19,222222.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-20,223002.7325,['CTZ'],CTZ
2021-01-21,226272.7325,['CTZ'],CTZ
2021-01-22,224562.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-25,225792.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-26,225222.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-27,223392.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-28,221652.7325,"['BON', 'CTZ']","BON, CTZ"
2021-01-29,221729.54,"['BON', 'CTZ']","BON, CTZ"
2021-02-01,132875.79,['BON'],BON
2021-02-02,222015.015,"['BON', 'CTZ']","BON, CTZ"
2021-02-03,222250.365,"['BON', 'CTZ']","BON, CTZ"
2021-02-04,225555.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-05,224265.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-08,228705.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-09,233355.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-10,229965.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-11,233685.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-12,234015.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-16,236775.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-17,237345.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-18,237585.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-19,238845.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-22,242115.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-23,242595.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-24,245325.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-25,236685.68,"['BON', 'CTZ']","BON, CTZ"
2021-02-26,235617.5975,"['BON', 'CTZ']","BON, CTZ"
2021-03-01,149939.79,['BON'],BON
2021-03-02,235786.08,"['BON', 'CTZ']","BON, CTZ"
2021-03-03,234409.51,"['BON', 'CTZ']","BON, CTZ"
2021-03-04,234406.985,"['BON', 'CTZ']","BON, CTZ"
2021-03-05,159047.79,['BON'],BON
2021-03-08,161459.79,['BON'],BON
2021-03-09,232585.735,"['BON', 'CTZ']","BON, CTZ"
2021-03-10,232565.385,"['BON', 'CTZ']","BON, CTZ"
2021-03-11,167147.79,['BON'],BON
2021-03-12,232269.1975,"['BON', 'CTZ']","BON, CTZ"
2021-03-15,232248.1475,"['BON', 'CTZ']","BON, CTZ"
2021-03-16,168335.79,['BON'],BON
2021-03-17,166535.79,['BON'],BON
2021-03-18,161063.79,['BON'],BON
2021-03-19,160315.944,['BON'],BON
2021-03-22,160315.944,[],
2021-03-23,160251.774,['BON'],BON
2021-03-24,160919.622,['BON'],BON
2021-03-25,156967.332,['BON'],BON
2021-03-26,156398.631,['BON'],BON
2021-03-29,156398.631,[],
2021-03-30,156398.631,[],
2021-03-31,156398.631,[],
2021-04-01,156398.631,[],
2021-04-05,156398.631,[],
2021-04-06,156719.199,['BON'],BON
2021-04-07,155347.521,['BON'],BON
2021-04-08,155316.921,['BON'],BON
2021-04-09,155013.498,['BON'],BON
2021-04-12,154950.243,['BON'],BON
2021-04-13,154950.243,[],
2021-04-14,154950.243,[],
2021-04-15,155306.568,['BON'],BON
2021-04-16,156904.692,['BON'],BON
2021-04-19,156066.342,['BON'],BON
